epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11440.6,1.26406,0.73508,0.86247,0.58762,0.44547,0.44915,0.26861,1.19977,0.81335,0.86016,0.035052,0.035052,0.035052
44,11705.9,1.26056,0.7307,0.86235,0.58848,0.44466,0.44918,0.26876,1.1996,0.81346,0.86013,0.034458,0.034458,0.034458
45,11971.3,1.258,0.72725,0.86087,0.57982,0.44992,0.44902,0.26874,1.19947,0.81383,0.86008,0.033864,0.033864,0.033864
46,12236.6,1.2492,0.72091,0.86048,0.58539,0.44616,0.44896,0.26853,1.2,0.81441,0.8601,0.03327,0.03327,0.03327
47,12502.3,1.25102,0.71881,0.85974,0.57687,0.4506,0.44892,0.26821,1.20019,0.81438,0.86017,0.032676,0.032676,0.032676
48,12768.2,1.24956,0.71671,0.85827,0.57988,0.44862,0.44872,0.26831,1.20051,0.81458,0.8601,0.032082,0.032082,0.032082
49,13033.9,1.24099,0.71008,0.85791,0.58267,0.44756,0.44862,0.26822,1.2004,0.81498,0.8601,0.031488,0.031488,0.031488
50,13299.7,1.24196,0.71058,0.85747,0.58682,0.44689,0.44935,0.26842,1.20122,0.81567,0.86017,0.030894,0.030894,0.030894
51,13565.7,1.23804,0.70469,0.85637,0.5877,0.44666,0.44921,0.26838,1.20134,0.81661,0.86024,0.0303,0.0303,0.0303
52,13831.3,1.22908,0.69889,0.85538,0.58192,0.44927,0.44916,0.26851,1.20163,0.81712,0.86029,0.029706,0.029706,0.029706
53,14096.9,1.22949,0.69744,0.85529,0.58506,0.44789,0.44924,0.26824,1.20199,0.81834,0.86031,0.029112,0.029112,0.029112
54,14362.5,1.22233,0.69369,0.85438,0.58753,0.44692,0.44907,0.26816,1.20271,0.81883,0.86034,0.028518,0.028518,0.028518
55,14627.3,1.22268,0.69117,0.85433,0.58994,0.44443,0.44844,0.26796,1.20317,0.81994,0.86048,0.027924,0.027924,0.027924
56,14893.1,1.21566,0.686,0.85287,0.58939,0.44298,0.44816,0.26754,1.20373,0.82101,0.86054,0.02733,0.02733,0.02733
57,15159.4,1.2117,0.68111,0.85177,0.59093,0.44279,0.44807,0.26735,1.20453,0.82253,0.86069,0.026736,0.026736,0.026736
58,15425.3,1.20783,0.67752,0.85085,0.58977,0.44373,0.44747,0.26707,1.20516,0.82372,0.86066,0.026142,0.026142,0.026142
59,15690.4,1.2047,0.67465,0.85055,0.59131,0.44032,0.44695,0.26719,1.20601,0.82528,0.86067,0.025548,0.025548,0.025548
60,15956,1.19847,0.67047,0.84925,0.59115,0.43984,0.44695,0.2668,1.20638,0.82639,0.86066,0.024954,0.024954,0.024954
61,16221.6,1.19359,0.66422,0.84841,0.59111,0.43955,0.44664,0.26643,1.20733,0.82761,0.86076,0.02436,0.02436,0.02436
62,16488.1,1.18771,0.66075,0.84665,0.58831,0.43937,0.44593,0.266,1.20805,0.82908,0.8608,0.023766,0.023766,0.023766
63,16754.2,1.18359,0.65676,0.84724,0.58532,0.44085,0.44629,0.26627,1.20823,0.83002,0.86099,0.023172,0.023172,0.023172
64,17019.5,1.18087,0.65545,0.84528,0.58783,0.4391,0.44552,0.26589,1.20913,0.83147,0.861,0.022578,0.022578,0.022578
65,17285.4,1.17561,0.64988,0.8449,0.58655,0.43904,0.44484,0.26541,1.21028,0.83313,0.8611,0.021984,0.021984,0.021984
66,17551.6,1.17181,0.6469,0.84399,0.58732,0.43801,0.44384,0.26502,1.21141,0.83475,0.86125,0.02139,0.02139,0.02139
67,17817.5,1.16674,0.64305,0.84381,0.59669,0.43315,0.44299,0.26433,1.21235,0.83655,0.86129,0.020796,0.020796,0.020796
68,18083.2,1.15956,0.63638,0.84245,0.58937,0.43616,0.44248,0.26406,1.21312,0.83822,0.86136,0.020202,0.020202,0.020202
69,18348.9,1.15854,0.63511,0.84233,0.59079,0.43478,0.44169,0.26336,1.21423,0.84045,0.86146,0.019608,0.019608,0.019608
70,18614.8,1.15365,0.62936,0.84031,0.58908,0.43401,0.44052,0.26243,1.21545,0.84174,0.86151,0.019014,0.019014,0.019014
71,18880.3,1.14324,0.62432,0.84014,0.59092,0.43181,0.43952,0.26194,1.21644,0.84348,0.86161,0.01842,0.01842,0.01842
72,19146.3,1.14397,0.62063,0.83841,0.58912,0.43288,0.43913,0.26159,1.21752,0.84552,0.86174,0.017826,0.017826,0.017826
73,19412.5,1.13505,0.61567,0.83732,0.58932,0.43129,0.43827,0.26116,1.21855,0.84756,0.86179,0.017232,0.017232,0.017232
74,19678.3,1.12928,0.61106,0.8363,0.5953,0.42781,0.4374,0.26041,1.21993,0.8494,0.86191,0.016638,0.016638,0.016638
75,19942.9,1.12352,0.60763,0.83637,0.59589,0.4269,0.43698,0.25983,1.22125,0.8517,0.86198,0.016044,0.016044,0.016044
76,20208.8,1.11823,0.60427,0.83537,0.59043,0.42808,0.43638,0.25917,1.22255,0.85387,0.86211,0.01545,0.01545,0.01545
77,20474,1.11328,0.59929,0.83344,0.59083,0.428,0.43551,0.25836,1.2242,0.85636,0.86229,0.014856,0.014856,0.014856
78,20739.3,1.10668,0.59368,0.83245,0.59569,0.42412,0.43486,0.25745,1.22573,0.85889,0.86245,0.014262,0.014262,0.014262
79,21004.9,1.1016,0.58998,0.832,0.5926,0.42528,0.43315,0.25638,1.22749,0.8622,0.86273,0.013668,0.013668,0.013668
80,21270.3,1.09139,0.58196,0.83015,0.59364,0.4239,0.43182,0.25563,1.22865,0.86524,0.86294,0.013074,0.013074,0.013074
81,21535.9,1.08727,0.57913,0.82955,0.59164,0.42498,0.43026,0.25473,1.23066,0.86816,0.86331,0.01248,0.01248,0.01248
82,21801.6,1.08217,0.57596,0.82883,0.59326,0.42417,0.42903,0.25386,1.23267,0.87149,0.86355,0.011886,0.011886,0.011886
83,22067,1.07433,0.56884,0.82662,0.59119,0.4237,0.42756,0.25299,1.23456,0.87507,0.86386,0.011292,0.011292,0.011292
84,22333.4,1.06861,0.56425,0.82602,0.57978,0.42754,0.4268,0.25229,1.23658,0.87857,0.86415,0.010698,0.010698,0.010698
85,22600,1.06402,0.56068,0.82467,0.57671,0.42514,0.42564,0.25172,1.23836,0.8824,0.86439,0.010104,0.010104,0.010104
86,22865.6,1.05484,0.55504,0.82383,0.57546,0.42476,0.42429,0.25078,1.24029,0.88623,0.86458,0.00951,0.00951,0.00951
87,23131.8,1.04779,0.54997,0.82201,0.57624,0.42375,0.423,0.24994,1.24159,0.88999,0.86473,0.008916,0.008916,0.008916
88,23398.3,1.04313,0.54718,0.82159,0.57526,0.42342,0.42209,0.24917,1.24329,0.89408,0.86503,0.008322,0.008322,0.008322
89,23664.7,1.02992,0.53757,0.81951,0.573,0.4218,0.42015,0.248,1.24537,0.89816,0.8654,0.007728,0.007728,0.007728
90,23930.4,1.02327,0.53347,0.81892,0.57331,0.42005,0.4192,0.24727,1.24764,0.9023,0.86564,0.007134,0.007134,0.007134
91,24193.1,0.99293,0.51283,0.82129,0.577,0.41739,0.41762,0.24588,1.24962,0.90633,0.86588,0.00654,0.00654,0.00654
92,24451.7,0.98091,0.50357,0.81848,0.57744,0.41602,0.4166,0.24499,1.25175,0.91101,0.86617,0.005946,0.005946,0.005946
