epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2494.08,1.31474,0.85054,0.87832,0.54644,0.4301,0.42656,0.25205,1.2422,0.84395,0.87097,0.035052,0.035052,0.035052
44,2551.11,1.32909,0.85459,0.88105,0.55228,0.42939,0.42699,0.2533,1.2378,0.83904,0.87061,0.034458,0.034458,0.034458
45,2608.41,1.31975,0.84462,0.87685,0.5528,0.42069,0.42108,0.2491,1.24339,0.84677,0.87112,0.033864,0.033864,0.033864
46,2665.49,1.30962,0.84052,0.87933,0.5354,0.43213,0.42543,0.25183,1.23746,0.84131,0.87004,0.03327,0.03327,0.03327
47,2722.3,1.30487,0.83758,0.87607,0.53874,0.42657,0.42576,0.25246,1.23839,0.84003,0.87014,0.032676,0.032676,0.032676
48,2779.56,1.31463,0.83715,0.87846,0.55177,0.42986,0.4294,0.25526,1.23318,0.83795,0.86884,0.032082,0.032082,0.032082
49,2836.79,1.30867,0.82974,0.87611,0.547,0.43664,0.43376,0.25603,1.23881,0.83447,0.86945,0.031488,0.031488,0.031488
50,2893.78,1.30029,0.82757,0.87481,0.54075,0.44105,0.43218,0.25491,1.23348,0.83318,0.86919,0.030894,0.030894,0.030894
51,2950.61,1.29294,0.82317,0.875,0.55001,0.43785,0.43359,0.25772,1.23114,0.83062,0.86888,0.0303,0.0303,0.0303
52,3008.52,1.30543,0.82397,0.8745,0.55537,0.43515,0.43505,0.25774,1.23074,0.83085,0.86868,0.029706,0.029706,0.029706
53,3066.39,1.29141,0.81742,0.87452,0.56066,0.43577,0.43596,0.25944,1.23023,0.82866,0.86777,0.029112,0.029112,0.029112
54,3123.67,1.29976,0.81729,0.87208,0.55975,0.4247,0.43106,0.25707,1.22863,0.83304,0.86788,0.028518,0.028518,0.028518
55,3180.46,1.28264,0.80551,0.87382,0.55505,0.43429,0.4333,0.25801,1.22331,0.83123,0.86669,0.027924,0.027924,0.027924
56,3237.34,1.28653,0.80337,0.87139,0.55574,0.43678,0.43501,0.2577,1.22666,0.82883,0.86698,0.02733,0.02733,0.02733
57,3294.34,1.28718,0.80212,0.87304,0.54992,0.44283,0.4392,0.25946,1.22544,0.82477,0.86659,0.026736,0.026736,0.026736
58,3351.41,1.27564,0.79988,0.86932,0.55437,0.44143,0.43838,0.25998,1.22405,0.82251,0.86739,0.026142,0.026142,0.026142
59,3408.73,1.27222,0.79611,0.87034,0.56343,0.43723,0.4398,0.25977,1.22098,0.82251,0.86673,0.025548,0.025548,0.025548
60,3465.99,1.27685,0.79307,0.87034,0.56725,0.4444,0.4459,0.26445,1.21927,0.81982,0.86648,0.024954,0.024954,0.024954
61,3523.09,1.26572,0.78631,0.86811,0.55395,0.44839,0.4406,0.26219,1.22128,0.82143,0.86638,0.02436,0.02436,0.02436
62,3580.66,1.26615,0.78378,0.86695,0.56357,0.44629,0.44296,0.26291,1.22014,0.81754,0.8653,0.023766,0.023766,0.023766
63,3637.58,1.27328,0.78739,0.86846,0.56804,0.44243,0.44241,0.26232,1.22157,0.81986,0.86564,0.023172,0.023172,0.023172
64,3694.79,1.25705,0.77497,0.8663,0.5637,0.44896,0.4437,0.26363,1.21748,0.81727,0.8651,0.022578,0.022578,0.022578
65,3752.14,1.26334,0.77637,0.8656,0.57428,0.44523,0.44582,0.2646,1.21674,0.81794,0.86379,0.021984,0.021984,0.021984
66,3809.4,1.2539,0.77123,0.86606,0.57024,0.44241,0.442,0.26253,1.21633,0.81947,0.86429,0.02139,0.02139,0.02139
67,3866.61,1.2525,0.76344,0.86419,0.5657,0.44676,0.44364,0.26429,1.2148,0.81532,0.8641,0.020796,0.020796,0.020796
68,3923.78,1.23606,0.75169,0.86183,0.57998,0.439,0.4446,0.26513,1.21538,0.81479,0.86488,0.020202,0.020202,0.020202
69,3981.03,1.24368,0.75865,0.86265,0.55938,0.45106,0.44713,0.26629,1.21097,0.81213,0.86375,0.019608,0.019608,0.019608
70,4038.32,1.23506,0.75035,0.86422,0.57567,0.44427,0.44561,0.26558,1.2138,0.81182,0.86373,0.019014,0.019014,0.019014
71,4095.2,1.23413,0.74983,0.86139,0.56057,0.44853,0.44598,0.2661,1.21276,0.81269,0.8635,0.01842,0.01842,0.01842
72,4152.27,1.22545,0.73763,0.85907,0.5596,0.45505,0.44713,0.26579,1.21171,0.81321,0.8634,0.017826,0.017826,0.017826
73,4209.2,1.23009,0.74084,0.8602,0.56728,0.44774,0.44705,0.26579,1.21104,0.81402,0.86299,0.017232,0.017232,0.017232
74,4266.1,1.2212,0.73141,0.85858,0.56596,0.44856,0.44698,0.2664,1.2109,0.81133,0.86279,0.016638,0.016638,0.016638
75,4323.08,1.21984,0.73371,0.85937,0.55083,0.45878,0.44739,0.26554,1.21043,0.81138,0.86275,0.016044,0.016044,0.016044
76,4380.15,1.21673,0.72773,0.85751,0.5667,0.45049,0.44721,0.26517,1.21007,0.81177,0.86295,0.01545,0.01545,0.01545
77,4436.87,1.21642,0.7244,0.85823,0.56665,0.45016,0.44693,0.26498,1.21133,0.81402,0.8632,0.014856,0.014856,0.014856
78,4493.82,1.21031,0.71909,0.85751,0.56503,0.45401,0.44735,0.2657,1.21023,0.81264,0.86284,0.014262,0.014262,0.014262
79,4550.81,1.21222,0.71792,0.85578,0.57105,0.44951,0.44669,0.26589,1.21039,0.8126,0.86277,0.013668,0.013668,0.013668
80,4607.67,1.20789,0.71268,0.85477,0.56225,0.45036,0.44694,0.26603,1.2082,0.81228,0.86233,0.013074,0.013074,0.013074
