epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,10535.7,1.28907,0.75943,0.87255,0.55038,0.44607,0.43895,0.26119,1.21902,0.82119,0.87019,0.035052,0.035052,0.035052
44,10771.4,1.28363,0.75377,0.87137,0.55067,0.44633,0.43864,0.26111,1.21895,0.82152,0.8701,0.034458,0.034458,0.034458
45,11006.8,1.28666,0.7536,0.87148,0.5502,0.44493,0.43956,0.26151,1.2189,0.8218,0.87008,0.033864,0.033864,0.033864
46,11242.5,1.27745,0.74681,0.87053,0.54807,0.44622,0.43942,0.26137,1.21872,0.82161,0.86982,0.03327,0.03327,0.03327
47,11477.6,1.27233,0.74156,0.86984,0.55202,0.44514,0.43932,0.26147,1.21823,0.82165,0.86973,0.032676,0.032676,0.032676
48,11712.3,1.2721,0.74141,0.86951,0.55168,0.44609,0.43982,0.26163,1.21804,0.82139,0.86965,0.032082,0.032082,0.032082
49,11947.8,1.26863,0.73656,0.86847,0.55099,0.44636,0.43974,0.26168,1.21796,0.82124,0.86957,0.031488,0.031488,0.031488
50,12183.7,1.26783,0.73524,0.868,0.55347,0.44556,0.44025,0.26195,1.21784,0.82169,0.86953,0.030894,0.030894,0.030894
51,12420,1.26375,0.72916,0.86711,0.55503,0.44451,0.44036,0.26207,1.21759,0.8214,0.86946,0.0303,0.0303,0.0303
52,12656.3,1.25775,0.72512,0.86616,0.5609,0.44159,0.44017,0.26165,1.21777,0.82184,0.86956,0.029706,0.029706,0.029706
53,12893.5,1.2577,0.7242,0.86636,0.55971,0.44292,0.43996,0.26167,1.21793,0.82196,0.86944,0.029112,0.029112,0.029112
54,13129.4,1.25184,0.71935,0.86571,0.55708,0.44337,0.43993,0.26162,1.21783,0.82185,0.86931,0.028518,0.028518,0.028518
55,13364.2,1.24955,0.71674,0.8641,0.55521,0.4449,0.43922,0.26129,1.21759,0.82222,0.86922,0.027924,0.027924,0.027924
