epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,16455,1.1755,0.64584,0.85071,0.58019,0.4402,0.43528,0.25751,1.22275,0.83409,0.8685,0.020796,0.020796,0.020796
68,16695.7,1.17112,0.64101,0.84955,0.58058,0.44016,0.43524,0.25722,1.22335,0.8348,0.86856,0.020202,0.020202,0.020202
69,16936.5,1.1715,0.64125,0.84844,0.58058,0.44058,0.43519,0.25697,1.22427,0.83645,0.86868,0.019608,0.019608,0.019608
70,17181.1,1.16285,0.63416,0.84775,0.57266,0.4415,0.4336,0.25648,1.225,0.83753,0.86883,0.019014,0.019014,0.019014
71,17421.7,1.15785,0.6305,0.84709,0.57342,0.44155,0.43396,0.25611,1.22619,0.83897,0.86898,0.01842,0.01842,0.01842
72,17663.5,1.15529,0.62575,0.84612,0.57654,0.44133,0.43315,0.25551,1.22691,0.84054,0.86911,0.017826,0.017826,0.017826
73,17905.2,1.14541,0.61915,0.84456,0.57536,0.44114,0.4325,0.25508,1.22819,0.84173,0.86937,0.017232,0.017232,0.017232
74,18147.5,1.14982,0.61998,0.8435,0.57979,0.43775,0.43204,0.25479,1.22912,0.84433,0.86948,0.016638,0.016638,0.016638
75,18389,1.14152,0.61643,0.8436,0.58268,0.43567,0.43131,0.25406,1.23048,0.84626,0.86969,0.016044,0.016044,0.016044
76,18630,1.13406,0.61066,0.84211,0.58098,0.43579,0.43009,0.25349,1.2322,0.84824,0.86995,0.01545,0.01545,0.01545
77,18870.4,1.1272,0.60472,0.84111,0.58145,0.43227,0.42833,0.25296,1.23369,0.85006,0.87022,0.014856,0.014856,0.014856
78,19113.1,1.12414,0.60132,0.83997,0.57951,0.4331,0.42782,0.25225,1.23526,0.85256,0.87038,0.014262,0.014262,0.014262
79,19354.1,1.11655,0.59476,0.83886,0.58039,0.43181,0.42693,0.2513,1.23692,0.85496,0.87065,0.013668,0.013668,0.013668
80,19594.3,1.11183,0.59238,0.83779,0.57851,0.43173,0.42619,0.25108,1.23808,0.85728,0.87089,0.013074,0.013074,0.013074
81,19835.7,1.10224,0.58513,0.83689,0.5812,0.42976,0.42494,0.2504,1.24033,0.85963,0.87139,0.01248,0.01248,0.01248
82,20076.9,1.09638,0.58128,0.83554,0.5811,0.42628,0.42391,0.25008,1.24189,0.86267,0.87171,0.011886,0.011886,0.011886
83,20319.8,1.09238,0.57645,0.8342,0.58146,0.42538,0.42386,0.24954,1.24327,0.86511,0.87198,0.011292,0.011292,0.011292
84,20560.5,1.08335,0.57047,0.83285,0.58076,0.42331,0.42336,0.24902,1.24475,0.86768,0.87214,0.010698,0.010698,0.010698
85,20801.9,1.08043,0.56765,0.83228,0.58021,0.42083,0.42186,0.24804,1.24645,0.86971,0.87227,0.010104,0.010104,0.010104
86,21045.2,1.07269,0.56227,0.83079,0.58125,0.41969,0.42082,0.24729,1.24823,0.87287,0.87248,0.00951,0.00951,0.00951
87,21291.6,1.06913,0.55814,0.82928,0.57855,0.42038,0.4198,0.24651,1.24994,0.87623,0.87275,0.008916,0.008916,0.008916
88,21533.3,1.05942,0.55226,0.8287,0.57465,0.42062,0.41888,0.24562,1.25141,0.87922,0.87291,0.008322,0.008322,0.008322
89,21776.1,1.05273,0.5476,0.82697,0.57637,0.41665,0.41735,0.24504,1.25331,0.88281,0.87314,0.007728,0.007728,0.007728
90,22018,1.04423,0.54169,0.82583,0.57534,0.41557,0.41621,0.24448,1.25484,0.88579,0.87336,0.007134,0.007134,0.007134
91,22248.1,1.00727,0.51507,0.8284,0.57458,0.41574,0.41501,0.24342,1.25689,0.88955,0.87357,0.00654,0.00654,0.00654
92,22474.6,0.9908,0.50341,0.82456,0.5756,0.41465,0.41355,0.24261,1.2587,0.89337,0.87384,0.005946,0.005946,0.005946
93,22700.5,0.97637,0.4938,0.82213,0.57427,0.41365,0.41187,0.2414,1.26041,0.89785,0.87401,0.005352,0.005352,0.005352
94,22926.6,0.9698,0.48896,0.82029,0.57231,0.41299,0.40983,0.24,1.26214,0.90143,0.87425,0.004758,0.004758,0.004758
95,23152.9,0.95946,0.48289,0.81941,0.57207,0.41104,0.40863,0.23921,1.26405,0.90532,0.87457,0.004164,0.004164,0.004164
96,23379.6,0.94588,0.47483,0.81763,0.57179,0.40991,0.40763,0.23849,1.2658,0.90852,0.87496,0.00357,0.00357,0.00357
97,23606.5,0.9358,0.46814,0.81496,0.56882,0.41023,0.40626,0.23807,1.26725,0.91215,0.87527,0.002976,0.002976,0.002976
98,23833.3,0.92344,0.46117,0.81349,0.56274,0.41171,0.40535,0.23699,1.26975,0.91612,0.87549,0.002382,0.002382,0.002382
99,24064.1,0.91524,0.45563,0.81126,0.5624,0.41007,0.40396,0.23607,1.27174,0.9198,0.8757,0.001788,0.001788,0.001788
100,24292.8,0.90391,0.44918,0.81018,0.56104,0.4093,0.40286,0.23531,1.27307,0.92225,0.87594,0.001194,0.001194,0.001194
