epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2237.87,1.35425,0.86098,0.88917,0.5335,0.413,0.4066,0.23762,1.26369,0.86248,0.87719,0.034458,0.034458,0.034458
45,2288.75,1.34281,0.85258,0.88765,0.54064,0.40868,0.409,0.23956,1.26327,0.85088,0.87648,0.033864,0.033864,0.033864
46,2339.2,1.34893,0.85381,0.88936,0.53709,0.40941,0.4064,0.23906,1.25933,0.85669,0.87481,0.03327,0.03327,0.03327
47,2389.34,1.3385,0.84768,0.88578,0.53226,0.42483,0.41474,0.2435,1.2572,0.84756,0.87419,0.032676,0.032676,0.032676
48,2439.53,1.33384,0.83819,0.88667,0.52474,0.4213,0.41122,0.24193,1.25586,0.84937,0.87416,0.032082,0.032082,0.032082
49,2489.84,1.34054,0.84293,0.88613,0.5308,0.414,0.40902,0.23973,1.25807,0.85599,0.87583,0.031488,0.031488,0.031488
50,2539.89,1.33736,0.83703,0.88602,0.54012,0.41004,0.41011,0.24067,1.25761,0.85618,0.87397,0.030894,0.030894,0.030894
51,2590.26,1.32994,0.83067,0.88482,0.52599,0.42527,0.41325,0.24268,1.25356,0.84879,0.87567,0.0303,0.0303,0.0303
52,2640.96,1.32047,0.82321,0.88223,0.54343,0.41937,0.41687,0.24446,1.25107,0.84909,0.87495,0.029706,0.029706,0.029706
53,2691.45,1.31924,0.82739,0.88375,0.54261,0.42207,0.41877,0.24575,1.25133,0.84345,0.87362,0.029112,0.029112,0.029112
54,2742.09,1.32457,0.81881,0.88098,0.53176,0.42111,0.4111,0.24174,1.24902,0.84729,0.873,0.028518,0.028518,0.028518
55,2792.4,1.30493,0.81035,0.88052,0.53622,0.4212,0.41446,0.24299,1.2473,0.84685,0.87387,0.027924,0.027924,0.027924
56,2842.79,1.3179,0.81424,0.88073,0.52072,0.43349,0.41333,0.24252,1.24818,0.84501,0.87328,0.02733,0.02733,0.02733
57,2893.15,1.30237,0.80038,0.87963,0.53874,0.42095,0.41711,0.24419,1.25306,0.84443,0.87479,0.026736,0.026736,0.026736
58,2943.55,1.30921,0.80363,0.8804,0.53918,0.41656,0.41536,0.24495,1.25144,0.84593,0.87357,0.026142,0.026142,0.026142
59,2993.91,1.3059,0.80038,0.87974,0.53295,0.42561,0.42075,0.24626,1.24858,0.84154,0.87261,0.025548,0.025548,0.025548
60,3044.29,1.29949,0.79153,0.87692,0.54126,0.41819,0.41724,0.24476,1.24756,0.84499,0.87286,0.024954,0.024954,0.024954
61,3094.53,1.29603,0.78712,0.87924,0.54553,0.4199,0.41902,0.24664,1.24709,0.84337,0.87353,0.02436,0.02436,0.02436
62,3146.04,1.29524,0.78503,0.87471,0.55484,0.41644,0.41732,0.24596,1.24801,0.84372,0.87292,0.023766,0.023766,0.023766
63,3196.4,1.29754,0.78526,0.87598,0.53668,0.41843,0.417,0.24537,1.24662,0.84576,0.87295,0.023172,0.023172,0.023172
64,3246.76,1.29297,0.78334,0.87342,0.55605,0.41578,0.4171,0.24541,1.24316,0.84109,0.87294,0.022578,0.022578,0.022578
65,3297.11,1.28678,0.78285,0.873,0.54446,0.42021,0.41745,0.24593,1.23966,0.84209,0.87178,0.021984,0.021984,0.021984
66,3347.2,1.2923,0.77655,0.87477,0.54066,0.42552,0.41868,0.24695,1.24179,0.84205,0.8714,0.02139,0.02139,0.02139
67,3397.83,1.27596,0.76539,0.87181,0.55062,0.4188,0.41738,0.24666,1.24082,0.84237,0.87162,0.020796,0.020796,0.020796
68,3448.05,1.27447,0.76426,0.87181,0.54795,0.4251,0.42111,0.24858,1.23792,0.83876,0.87102,0.020202,0.020202,0.020202
69,3498.74,1.27304,0.75911,0.87241,0.54312,0.4254,0.41982,0.24744,1.24002,0.84208,0.87151,0.019608,0.019608,0.019608
70,3549.79,1.26755,0.75131,0.87157,0.54927,0.42246,0.42055,0.24774,1.23869,0.83987,0.87112,0.019014,0.019014,0.019014
71,3599.83,1.25857,0.74514,0.86905,0.54587,0.42813,0.4199,0.24772,1.23919,0.83975,0.87088,0.01842,0.01842,0.01842
72,3650.78,1.25319,0.74042,0.8678,0.55133,0.42475,0.41975,0.24823,1.23729,0.84025,0.87056,0.017826,0.017826,0.017826
73,3700.63,1.2537,0.73878,0.86711,0.54956,0.42427,0.41922,0.24827,1.23596,0.84042,0.87047,0.017232,0.017232,0.017232
74,3750.95,1.25814,0.73892,0.86626,0.55367,0.42484,0.42095,0.24849,1.23776,0.84274,0.87076,0.016638,0.016638,0.016638
75,3801.14,1.24809,0.72924,0.86566,0.56022,0.42064,0.42006,0.24802,1.23788,0.84185,0.87028,0.016044,0.016044,0.016044
76,3851.36,1.25168,0.73333,0.86911,0.57022,0.41604,0.41961,0.24727,1.23964,0.84183,0.87074,0.01545,0.01545,0.01545
77,3901.51,1.23844,0.72367,0.86539,0.56308,0.41924,0.42071,0.24751,1.23881,0.84194,0.87098,0.014856,0.014856,0.014856
78,3951.73,1.24235,0.7235,0.86363,0.55884,0.42194,0.42022,0.24722,1.23794,0.84153,0.87066,0.014262,0.014262,0.014262
79,4001.9,1.23147,0.71221,0.86316,0.55537,0.42,0.41907,0.2468,1.23777,0.84274,0.87084,0.013668,0.013668,0.013668
80,4052.2,1.24565,0.71921,0.86221,0.55969,0.42418,0.41961,0.24756,1.23841,0.84431,0.87072,0.013074,0.013074,0.013074
81,4104.72,1.22931,0.70459,0.86264,0.55423,0.42898,0.41869,0.24716,1.23748,0.84525,0.87035,0.01248,0.01248,0.01248
82,4156.13,1.2295,0.7056,0.86249,0.54716,0.42804,0.41937,0.24715,1.23689,0.84638,0.87042,0.011886,0.011886,0.011886
83,4208,1.22054,0.70092,0.86122,0.54347,0.42929,0.41841,0.24637,1.2377,0.84866,0.87069,0.011292,0.011292,0.011292
84,4258.11,1.21403,0.69586,0.86133,0.53993,0.43261,0.41791,0.24647,1.23736,0.8473,0.87051,0.010698,0.010698,0.010698
85,4308.26,1.22556,0.69738,0.8594,0.53967,0.42962,0.41792,0.24591,1.2378,0.84847,0.8706,0.010104,0.010104,0.010104
